customer_id,customer_name,registration_date,preferred_zone,customer_segment
CUST01592,Customer_1592,2024-07-31,Marina (Dubai),VIP
CUST01593,Customer_1593,2024-12-10,Al Reem (Abu Dhabi),New
CUST01594,Customer_1594,2024-08-18,Khalidiya (Abu Dhabi),Regular
CUST01595,Customer_1595,2024-09-15,Downtown (Dubai),VIP
CUST01596,Customer_1596,2024-01-03,Yas Island (Abu Dhabi),Premium
CUST01597,Customer_1597,2024-10-10,Al Rashidiya (Ajman),Regular
CUST01598,Customer_1598,2024-10-26,Khalidiya (Abu Dhabi),VIP
CUST01599,Customer_1599,2024-03-31,Al Qasimia (Sharjah),Regular
CUST01600,Customer_1600,2024-03-06,JBR (Dubai),Regular
CUST01601,Customer_1601,2024-11-03,Al Reem (Abu Dhabi),Premium
CUST01602,Customer_1602,2024-09-15,Al Rashidiya (Ajman),Regular
CUST01603,Customer_1603,2024-11-07,Al Rashidiya (Ajman),Regular
CUST01604,Customer_1604,2024-05-07,Business Bay (Dubai),Regular
CUST01605,Customer_1605,2024-06-24,Business Bay (Dubai),Regular
CUST01606,Customer_1606,2024-03-09,Downtown (Dubai),Regular
CUST01607,Customer_1607,2024-12-24,Al Rashidiya (Ajman),Premium
CUST01608,Customer_1608,2024-06-02,Al Nuaimiya (Ajman),Premium
CUST01609,Customer_1609,2024-06-09,Al Qasimia (Sharjah),Premium
CUST01610,Customer_1610,2024-10-10,Al Nahda (Sharjah),New
CUST01611,Customer_1611,2024-04-17,Al Reem (Abu Dhabi),Premium
CUST01612,Customer_1612,2024-12-17,JLT (Dubai),VIP
CUST01613,Customer_1613,2024-03-08,Al Qasimia (Sharjah),Regular
CUST01614,Customer_1614,2024-04-01,Yas Island (Abu Dhabi),Regular
CUST01615,Customer_1615,2024-11-22,JLT (Dubai),Premium
CUST01616,Customer_1616,2024-06-29,Yas Island (Abu Dhabi),Regular
CUST01617,Customer_1617,2024-10-19,Al Nahda (Sharjah),Premium
CUST01618,Customer_1618,2024-12-11,Al Qasimia (Sharjah),Premium
CUST01619,Customer_1619,2024-09-30,Business Bay (Dubai),Premium
CUST01620,Customer_1620,2024-08-04,Al Majaz (Sharjah),New
CUST01621,Customer_1621,2024-02-24,Marina (Dubai),Regular
CUST01622,Customer_1622,2024-01-28,Al Nahda (Sharjah),New
CUST01623,Customer_1623,2024-05-16,Al Majaz (Sharjah),Premium
CUST01624,Customer_1624,2024-05-26,Al Nahda (Sharjah),New
CUST01625,Customer_1625,2024-02-01,Al Qasimia (Sharjah),Premium
CUST01626,Customer_1626,2024-04-14,Al Majaz (Sharjah),Regular
CUST01627,Customer_1627,2024-07-02,Al Nuaimiya (Ajman),Regular
CUST01628,Customer_1628,2024-11-11,Al Nuaimiya (Ajman),Regular
CUST01629,Customer_1629,2024-10-14,Al Nuaimiya (Ajman),New
CUST01630,Customer_1630,2024-11-27,Yas Island (Abu Dhabi),Regular
CUST01631,Customer_1631,2024-09-18,Al Majaz (Sharjah),Premium
CUST01632,Customer_1632,2024-12-22,Business Bay (Dubai),Regular
CUST01633,Customer_1633,2024-01-25,Al Rashidiya (Ajman),Regular
CUST01634,Customer_1634,2024-08-01,Al Majaz (Sharjah),VIP
CUST01635,Customer_1635,2024-06-09,Yas Island (Abu Dhabi),New
CUST01636,Customer_1636,2024-05-08,Deira (Dubai),Regular
CUST01637,Customer_1637,2024-08-14,Al Nuaimiya (Ajman),New
CUST01638,Customer_1638,2024-11-20,Al Qasimia (Sharjah),Premium
CUST01639,Customer_1639,2024-07-07,Al Majaz (Sharjah),Regular
CUST01640,Customer_1640,2024-11-04,Deira (Dubai),Premium
CUST01641,Customer_1641,2024-04-09,Business Bay (Dubai),Regular
CUST01642,Customer_1642,2024-12-15,JBR (Dubai),New
CUST01643,Customer_1643,2024-03-29,Al Qasimia (Sharjah),Regular
CUST01644,Customer_1644,2024-07-12,Marina (Dubai),Regular
CUST01645,Customer_1645,2024-10-11,Business Bay (Dubai),New
CUST01646,Customer_1646,2024-10-26,Al Nuaimiya (Ajman),New
CUST01647,Customer_1647,2024-06-18,Khalidiya (Abu Dhabi),Premium
CUST01648,Customer_1648,2024-03-20,Marina (Dubai),New
CUST01649,Customer_1649,2024-06-14,Al Reem (Abu Dhabi),New
CUST01650,Customer_1650,2024-11-16,Al Reem (Abu Dhabi),Premium
CUST01651,Customer_1651,2024-06-03,Khalidiya (Abu Dhabi),Premium
CUST01652,Customer_1652,2024-10-08,JLT (Dubai),New
CUST01653,Customer_1653,2024-12-28,JLT (Dubai),Regular
CUST01654,Customer_1654,2024-04-04,Yas Island (Abu Dhabi),New
CUST01655,Customer_1655,2024-09-15,Downtown (Dubai),Regular
CUST01656,Customer_1656,2024-10-01,Corniche (Abu Dhabi),New
CUST01657,Customer_1657,2024-04-23,Al Rashidiya (Ajman),New
CUST01658,Customer_1658,2024-06-18,JLT (Dubai),Regular
CUST01659,Customer_1659,2024-04-21,Al Majaz (Sharjah),Regular
CUST01660,Customer_1660,2024-08-31,Yas Island (Abu Dhabi),Premium
CUST01661,Customer_1661,2024-11-28,Marina (Dubai),New
CUST01662,Customer_1662,2024-06-26,Khalidiya (Abu Dhabi),New
CUST01663,Customer_1663,2024-11-24,Al Reem (Abu Dhabi),VIP
CUST01664,Customer_1664,2024-05-04,Marina (Dubai),Regular
CUST01665,Customer_1665,2024-06-13,Corniche (Abu Dhabi),VIP
CUST01666,Customer_1666,2024-02-28,Corniche (Abu Dhabi),New
CUST01667,Customer_1667,2024-05-24,Marina (Dubai),VIP
CUST01668,Customer_1668,2024-07-10,Yas Island (Abu Dhabi),Premium
CUST01669,Customer_1669,2024-08-16,Khalidiya (Abu Dhabi),New
CUST01670,Customer_1670,2024-11-29,Deira (Dubai),Regular
CUST01671,Customer_1671,2024-02-12,JBR (Dubai),New
CUST01672,Customer_1672,2024-10-02,Yas Island (Abu Dhabi),New
CUST01673,Customer_1673,2024-02-03,Deira (Dubai),Regular
CUST01674,Customer_1674,2024-04-19,Al Nuaimiya (Ajman),Regular
CUST01675,Customer_1675,2024-02-23,Deira (Dubai),Regular
CUST01676,Customer_1676,2024-12-25,Al Rashidiya (Ajman),VIP
CUST01677,Customer_1677,2024-08-10,Al Nahda (Sharjah),Premium
CUST01678,Customer_1678,2024-02-06,Al Qasimia (Sharjah),Regular
CUST01679,Customer_1679,2024-01-13,Khalidiya (Abu Dhabi),Premium
CUST01680,Customer_1680,2024-01-20,JBR (Dubai),New
CUST01681,Customer_1681,2024-04-01,Al Majaz (Sharjah),New
CUST01682,Customer_1682,2024-02-06,Al Reem (Abu Dhabi),Premium
CUST01683,Customer_1683,2024-05-12,Corniche (Abu Dhabi),Regular
CUST01684,Customer_1684,2024-11-18,Corniche (Abu Dhabi),Regular
CUST01685,Customer_1685,2024-01-09,Corniche (Abu Dhabi),Regular
CUST01686,Customer_1686,2024-09-30,Marina (Dubai),Regular
CUST01687,Customer_1687,2024-11-12,JBR (Dubai),Premium
CUST01688,Customer_1688,2024-10-26,Marina (Dubai),Premium
CUST01689,Customer_1689,2024-02-07,JLT (Dubai),VIP
CUST01690,Customer_1690,2024-02-24,Business Bay (Dubai),Premium
CUST01691,Customer_1691,2024-06-03,Al Reem (Abu Dhabi),New
CUST01692,Customer_1692,2024-08-12,Corniche (Abu Dhabi),Regular
CUST01693,Customer_1693,2024-12-04,Marina (Dubai),Regular
CUST01694,Customer_1694,2024-09-30,Deira (Dubai),New
CUST01695,Customer_1695,2024-07-19,Al Majaz (Sharjah),Premium
CUST01696,Customer_1696,2024-10-06,Business Bay (Dubai),VIP
CUST01697,Customer_1697,2024-03-14,Business Bay (Dubai),Regular
CUST01698,Customer_1698,2024-11-27,JLT (Dubai),VIP
CUST01699,Customer_1699,2024-01-06,Yas Island (Abu Dhabi),Premium
CUST01700,Customer_1700,2024-03-13,JBR (Dubai),New
CUST01701,Customer_1701,2024-10-20,Al Reem (Abu Dhabi),Regular
CUST01702,Customer_1702,2024-10-07,JBR (Dubai),Regular
CUST01703,Customer_1703,2024-06-25,Deira (Dubai),Regular
CUST01704,Customer_1704,2024-11-26,Al Nuaimiya (Ajman),Regular
CUST01705,Customer_1705,2024-03-23,Downtown (Dubai),New
CUST01706,Customer_1706,2024-05-09,Deira (Dubai),New
CUST01707,Customer_1707,2024-12-09,Al Majaz (Sharjah),Regular
CUST01708,Customer_1708,2024-01-28,Al Nuaimiya (Ajman),Premium
CUST01709,Customer_1709,2024-10-08,Khalidiya (Abu Dhabi),Regular
CUST01710,Customer_1710,2024-02-07,Business Bay (Dubai),Regular
CUST01711,Customer_1711,2024-05-08,JBR (Dubai),New
CUST01712,Customer_1712,2024-10-24,Khalidiya (Abu Dhabi),VIP
CUST01713,Customer_1713,2024-07-01,Downtown (Dubai),Regular
CUST01714,Customer_1714,2024-04-30,JBR (Dubai),New
CUST01715,Customer_1715,2024-02-05,Al Rashidiya (Ajman),New
CUST01716,Customer_1716,2024-09-05,Khalidiya (Abu Dhabi),Regular
CUST01717,Customer_1717,2024-12-03,Business Bay (Dubai),Regular
CUST01718,Customer_1718,2024-03-19,Al Reem (Abu Dhabi),Regular
CUST01719,Customer_1719,2024-06-10,Corniche (Abu Dhabi),New
CUST01720,Customer_1720,2024-06-09,Deira (Dubai),Premium
CUST01721,Customer_1721,2024-12-30,Al Qasimia (Sharjah),Regular
CUST01722,Customer_1722,2024-05-21,Al Nuaimiya (Ajman),Regular
CUST01723,Customer_1723,2024-12-13,Al Qasimia (Sharjah),Regular
CUST01724,Customer_1724,2024-09-02,Khalidiya (Abu Dhabi),Regular
CUST01725,Customer_1725,2024-06-05,Khalidiya (Abu Dhabi),Regular
CUST01726,Customer_1726,2024-03-30,Al Nahda (Sharjah),Regular
CUST01727,Customer_1727,2024-05-23,Al Nuaimiya (Ajman),Premium
CUST01728,Customer_1728,2024-10-02,Deira (Dubai),New
CUST01729,Customer_1729,2024-11-16,JBR (Dubai),Premium
CUST01730,Customer_1730,2024-01-10,Al Nuaimiya (Ajman),Regular
CUST01731,Customer_1731,2024-01-16,Al Nuaimiya (Ajman),Regular
CUST01732,Customer_1732,2024-07-26,Al Majaz (Sharjah),Regular
CUST01733,Customer_1733,2024-01-19,Yas Island (Abu Dhabi),New
CUST01734,Customer_1734,2024-10-03,Khalidiya (Abu Dhabi),Regular
CUST01735,Customer_1735,2024-03-17,JLT (Dubai),Regular
CUST01736,Customer_1736,2024-10-28,Al Qasimia (Sharjah),Premium
CUST01737,Customer_1737,2024-03-09,Khalidiya (Abu Dhabi),Regular
CUST01738,Customer_1738,2024-02-16,Corniche (Abu Dhabi),Regular
CUST01739,Customer_1739,2024-01-06,Al Nahda (Sharjah),New
CUST01740,Customer_1740,2024-11-10,Al Nahda (Sharjah),New
CUST01741,Customer_1741,2024-09-20,Downtown (Dubai),Regular
CUST01742,Customer_1742,2024-04-01,Al Reem (Abu Dhabi),VIP
CUST01743,Customer_1743,2024-12-03,Al Nuaimiya (Ajman),VIP
CUST01744,Customer_1744,2024-09-04,JLT (Dubai),New
CUST01745,Customer_1745,2024-09-06,Deira (Dubai),New
CUST01746,Customer_1746,2024-07-08,Deira (Dubai),New
CUST01747,Customer_1747,2024-04-15,Yas Island (Abu Dhabi),VIP
CUST01748,Customer_1748,2024-07-03,Corniche (Abu Dhabi),Regular
CUST01749,Customer_1749,2024-08-20,Al Rashidiya (Ajman),New
CUST01750,Customer_1750,2024-11-28,JLT (Dubai),New
CUST01751,Customer_1751,2024-09-23,Al Nahda (Sharjah),Premium
CUST01752,Customer_1752,2024-05-14,Al Reem (Abu Dhabi),Regular
CUST01753,Customer_1753,2024-03-30,Corniche (Abu Dhabi),Regular
CUST01754,Customer_1754,2024-07-06,Al Reem (Abu Dhabi),Regular
CUST01755,Customer_1755,2024-02-09,Yas Island (Abu Dhabi),New
CUST01756,Customer_1756,2024-04-24,Yas Island (Abu Dhabi),Regular
CUST01757,Customer_1757,2024-06-25,Khalidiya (Abu Dhabi),Premium
CUST01758,Customer_1758,2024-11-05,Marina (Dubai),Regular
CUST01759,Customer_1759,2024-03-12,Khalidiya (Abu Dhabi),New
CUST01760,Customer_1760,2024-02-09,Yas Island (Abu Dhabi),Regular
CUST01761,Customer_1761,2024-04-18,Downtown (Dubai),New
CUST01762,Customer_1762,2024-07-04,Al Reem (Abu Dhabi),Premium
CUST01763,Customer_1763,2024-03-01,Al Nahda (Sharjah),New
CUST01764,Customer_1764,2024-06-18,Al Qasimia (Sharjah),New
CUST01765,Customer_1765,2024-12-11,Khalidiya (Abu Dhabi),Regular
CUST01766,Customer_1766,2024-10-29,Downtown (Dubai),Regular
CUST01767,Customer_1767,2024-07-29,Marina (Dubai),New
CUST01768,Customer_1768,2024-03-06,Al Reem (Abu Dhabi),Regular
CUST01769,Customer_1769,2024-03-09,Al Nahda (Sharjah),Regular
CUST01770,Customer_1770,2024-10-20,Downtown (Dubai),New
CUST01771,Customer_1771,2024-05-12,Al Rashidiya (Ajman),New
CUST01772,Customer_1772,2024-07-26,Al Reem (Abu Dhabi),VIP
CUST01773,Customer_1773,2024-11-22,Marina (Dubai),Premium
CUST01774,Customer_1774,2024-12-04,Al Nuaimiya (Ajman),New
CUST01775,Customer_1775,2024-02-13,Deira (Dubai),Regular
CUST01776,Customer_1776,2024-08-29,Al Nuaimiya (Ajman),Regular
CUST01777,Customer_1777,2024-04-22,Al Nuaimiya (Ajman),Regular
CUST01778,Customer_1778,2024-03-14,Al Majaz (Sharjah),Regular
CUST01779,Customer_1779,2024-04-03,Al Reem (Abu Dhabi),Regular
CUST01780,Customer_1780,2024-05-15,Downtown (Dubai),Premium
CUST01781,Customer_1781,2024-06-24,Al Rashidiya (Ajman),Regular
CUST01782,Customer_1782,2024-10-29,JBR (Dubai),New
CUST01783,Customer_1783,2024-07-16,Downtown (Dubai),New
CUST01784,Customer_1784,2024-04-13,Yas Island (Abu Dhabi),Premium
CUST01785,Customer_1785,2024-09-15,Al Nahda (Sharjah),Regular
CUST01786,Customer_1786,2024-03-17,Al Reem (Abu Dhabi),New
CUST01787,Customer_1787,2024-08-31,Al Rashidiya (Ajman),Regular
CUST01788,Customer_1788,2024-01-20,Al Rashidiya (Ajman),Premium
CUST01789,Customer_1789,2024-09-14,Al Majaz (Sharjah),New
CUST01790,Customer_1790,2024-09-03,Al Nahda (Sharjah),New
CUST01791,Customer_1791,2024-11-04,Yas Island (Abu Dhabi),Premium
CUST01792,Customer_1792,2024-12-13,Al Nahda (Sharjah),Regular
CUST01793,Customer_1793,2024-08-03,JLT (Dubai),Premium
CUST01794,Customer_1794,2024-12-23,Yas Island (Abu Dhabi),Regular
CUST01795,Customer_1795,2024-09-03,Al Majaz (Sharjah),Premium
CUST01796,Customer_1796,2024-06-28,Al Reem (Abu Dhabi),Premium
CUST01797,Customer_1797,2024-12-22,Al Reem (Abu Dhabi),New
CUST01798,Customer_1798,2024-03-09,Business Bay (Dubai),Regular
CUST01799,Customer_1799,2024-04-29,Al Rashidiya (Ajman),Premium
CUST01800,Customer_1800,2024-05-25,Al Reem (Abu Dhabi),Premium
CUST01801,Customer_1801,2024-07-28,Business Bay (Dubai),New
CUST01802,Customer_1802,2024-12-29,Al Qasimia (Sharjah),Premium
CUST01803,Customer_1803,2024-10-22,Yas Island (Abu Dhabi),New
CUST01804,Customer_1804,2024-01-04,Corniche (Abu Dhabi),Regular
CUST01805,Customer_1805,2024-12-18,Al Majaz (Sharjah),Regular
CUST01806,Customer_1806,2024-07-04,JBR (Dubai),New
CUST01807,Customer_1807,2024-11-29,Al Reem (Abu Dhabi),New
CUST01808,Customer_1808,2024-10-01,Corniche (Abu Dhabi),Regular
CUST01809,Customer_1809,2024-11-09,Business Bay (Dubai),VIP
CUST01810,Customer_1810,2024-07-22,Al Majaz (Sharjah),New
CUST01811,Customer_1811,2024-10-09,Al Majaz (Sharjah),Regular
CUST01812,Customer_1812,2024-04-01,JLT (Dubai),Regular
CUST01813,Customer_1813,2024-09-04,Business Bay (Dubai),VIP
CUST01814,Customer_1814,2024-10-22,JLT (Dubai),Premium
CUST01815,Customer_1815,2024-07-22,Al Qasimia (Sharjah),New
CUST01816,Customer_1816,2024-12-03,JBR (Dubai),Premium
CUST01817,Customer_1817,2024-08-16,Al Majaz (Sharjah),Regular
CUST01818,Customer_1818,2024-03-23,JBR (Dubai),New
CUST01819,Customer_1819,2024-07-24,Al Majaz (Sharjah),Regular
CUST01820,Customer_1820,2024-10-08,Al Reem (Abu Dhabi),Regular
CUST01821,Customer_1821,2024-12-27,Marina (Dubai),New
CUST01822,Customer_1822,2024-11-21,Marina (Dubai),Premium
CUST01823,Customer_1823,2024-03-15,Khalidiya (Abu Dhabi),VIP
CUST01824,Customer_1824,2024-08-10,JBR (Dubai),New
CUST01825,Customer_1825,2024-04-23,JLT (Dubai),New
CUST01826,Customer_1826,2024-01-20,Al Qasimia (Sharjah),Regular
CUST01827,Customer_1827,2024-07-24,Al Reem (Abu Dhabi),Regular
CUST01828,Customer_1828,2024-05-26,Al Qasimia (Sharjah),VIP
CUST01829,Customer_1829,2024-01-30,Al Majaz (Sharjah),Premium
CUST01830,Customer_1830,2024-11-23,Khalidiya (Abu Dhabi),Regular
CUST01831,Customer_1831,2024-04-13,Al Nuaimiya (Ajman),Regular
CUST01832,Customer_1832,2024-09-22,Business Bay (Dubai),New
CUST01833,Customer_1833,2024-11-02,Yas Island (Abu Dhabi),Regular
CUST01834,Customer_1834,2024-04-28,Al Reem (Abu Dhabi),New
CUST01835,Customer_1835,2024-01-19,JLT (Dubai),New
CUST01836,Customer_1836,2024-01-01,Downtown (Dubai),New
CUST01837,Customer_1837,2024-05-21,Al Majaz (Sharjah),Regular
CUST01838,Customer_1838,2024-12-08,Corniche (Abu Dhabi),Regular
CUST01839,Customer_1839,2024-04-12,Yas Island (Abu Dhabi),New
CUST01840,Customer_1840,2024-12-26,JBR (Dubai),VIP
CUST01841,Customer_1841,2024-10-08,Business Bay (Dubai),Premium
CUST01842,Customer_1842,2024-10-13,Al Rashidiya (Ajman),Regular
CUST01843,Customer_1843,2024-06-26,Al Nuaimiya (Ajman),New
CUST01844,Customer_1844,2024-11-06,Deira (Dubai),Regular
CUST01845,Customer_1845,2024-07-25,Al Reem (Abu Dhabi),New
CUST01846,Customer_1846,2024-03-30,Corniche (Abu Dhabi),Regular
CUST01847,Customer_1847,2024-10-13,JBR (Dubai),Regular
CUST01848,Customer_1848,2024-06-23,JBR (Dubai),Premium
CUST01849,Customer_1849,2024-05-11,Al Rashidiya (Ajman),Regular
CUST01850,Customer_1850,2024-10-21,Business Bay (Dubai),Regular
CUST01851,Customer_1851,2024-07-12,Al Reem (Abu Dhabi),Regular
CUST01852,Customer_1852,2024-05-04,Al Majaz (Sharjah),Regular
CUST01853,Customer_1853,2024-08-22,Al Nahda (Sharjah),Regular
CUST01854,Customer_1854,2024-10-27,Al Nuaimiya (Ajman),New
CUST01855,Customer_1855,2024-02-29,Business Bay (Dubai),New
CUST01856,Customer_1856,2024-11-20,Al Majaz (Sharjah),VIP
CUST01857,Customer_1857,2024-12-12,Al Qasimia (Sharjah),New
CUST01858,Customer_1858,2024-06-10,Corniche (Abu Dhabi),VIP
CUST01859,Customer_1859,2024-09-21,Yas Island (Abu Dhabi),New
CUST01860,Customer_1860,2024-05-14,Deira (Dubai),New
CUST01861,Customer_1861,2024-07-23,Al Nahda (Sharjah),Premium
CUST01862,Customer_1862,2024-06-24,JBR (Dubai),Regular
CUST01863,Customer_1863,2024-04-01,Khalidiya (Abu Dhabi),Regular
CUST01864,Customer_1864,2024-04-21,Al Rashidiya (Ajman),Regular
CUST01865,Customer_1865,2024-04-03,Al Qasimia (Sharjah),Regular
CUST01866,Customer_1866,2024-04-07,Khalidiya (Abu Dhabi),Premium
CUST01867,Customer_1867,2024-04-30,Al Qasimia (Sharjah),New
CUST01868,Customer_1868,2024-05-15,Deira (Dubai),New
CUST01869,Customer_1869,2024-05-07,Al Nuaimiya (Ajman),Regular
CUST01870,Customer_1870,2024-03-20,Al Majaz (Sharjah),New
CUST01871,Customer_1871,2024-02-10,Al Nahda (Sharjah),VIP
CUST01872,Customer_1872,2024-09-09,Al Reem (Abu Dhabi),New
CUST01873,Customer_1873,2024-10-04,Marina (Dubai),Premium
CUST01874,Customer_1874,2024-07-09,Al Reem (Abu Dhabi),Regular
CUST01875,Customer_1875,2024-10-21,Al Nuaimiya (Ajman),New
CUST01876,Customer_1876,2024-04-03,Al Majaz (Sharjah),VIP
CUST01877,Customer_1877,2024-05-23,Corniche (Abu Dhabi),New
CUST01878,Customer_1878,2024-10-22,Downtown (Dubai),New
CUST01879,Customer_1879,2024-08-04,Khalidiya (Abu Dhabi),VIP
CUST01880,Customer_1880,2024-01-17,Yas Island (Abu Dhabi),Regular
CUST01881,Customer_1881,2024-12-17,Al Majaz (Sharjah),New
CUST01882,Customer_1882,2024-03-02,Al Qasimia (Sharjah),Regular
CUST01883,Customer_1883,2024-06-10,Al Qasimia (Sharjah),New
CUST01884,Customer_1884,2024-12-11,Deira (Dubai),Regular
CUST01885,Customer_1885,2024-02-21,JLT (Dubai),Regular
CUST01886,Customer_1886,2024-05-12,Downtown (Dubai),Regular
CUST01887,Customer_1887,2024-05-01,Business Bay (Dubai),Regular
CUST01888,Customer_1888,2024-11-09,JLT (Dubai),Regular
CUST01889,Customer_1889,2024-09-12,Corniche (Abu Dhabi),New
CUST01890,Customer_1890,2024-12-24,Al Majaz (Sharjah),Regular
CUST01891,Customer_1891,2024-07-24,Business Bay (Dubai),Regular
CUST01892,Customer_1892,2024-10-19,Downtown (Dubai),VIP
CUST01893,Customer_1893,2024-12-17,Deira (Dubai),Premium
CUST01894,Customer_1894,2024-05-18,Al Majaz (Sharjah),New
CUST01895,Customer_1895,2024-08-09,Al Nuaimiya (Ajman),Regular
CUST01896,Customer_1896,2024-03-15,Al Majaz (Sharjah),VIP
CUST01897,Customer_1897,2024-03-17,Khalidiya (Abu Dhabi),Premium
CUST01898,Customer_1898,2024-03-31,Corniche (Abu Dhabi),Regular
CUST01899,Customer_1899,2024-11-18,Yas Island (Abu Dhabi),Regular
CUST01900,Customer_1900,2024-06-10,Al Majaz (Sharjah),Regular
CUST01901,Customer_1901,2024-05-08,Yas Island (Abu Dhabi),Premium
CUST01902,Customer_1902,2024-01-25,Corniche (Abu Dhabi),New
CUST01903,Customer_1903,2024-03-24,Marina (Dubai),New
CUST01904,Customer_1904,2024-05-10,Khalidiya (Abu Dhabi),Premium
CUST01905,Customer_1905,2024-02-19,Khalidiya (Abu Dhabi),Premium
CUST01906,Customer_1906,2024-05-13,JLT (Dubai),Regular
CUST01907,Customer_1907,2024-10-12,Al Rashidiya (Ajman),Premium
CUST01908,Customer_1908,2024-06-25,Marina (Dubai),Regular
CUST01909,Customer_1909,2024-06-28,Al Nuaimiya (Ajman),Regular
CUST01910,Customer_1910,2024-11-06,Deira (Dubai),Regular
CUST01911,Customer_1911,2024-11-28,Al Nahda (Sharjah),Regular
CUST01912,Customer_1912,2024-05-25,JLT (Dubai),Regular
CUST01913,Customer_1913,2024-09-18,Khalidiya (Abu Dhabi),Premium
CUST01914,Customer_1914,2024-08-16,Al Rashidiya (Ajman),New
CUST01915,Customer_1915,2024-11-10,Business Bay (Dubai),Regular
CUST01916,Customer_1916,2024-03-15,Al Nuaimiya (Ajman),New
CUST01917,Customer_1917,2024-06-21,Corniche (Abu Dhabi),Regular
CUST01918,Customer_1918,2024-10-19,Corniche (Abu Dhabi),Premium
CUST01919,Customer_1919,2024-02-06,JBR (Dubai),New
CUST01920,Customer_1920,2024-04-26,JLT (Dubai),Regular
CUST01921,Customer_1921,2024-05-29,Al Qasimia (Sharjah),New
CUST01922,Customer_1922,2024-11-26,Corniche (Abu Dhabi),New
CUST01923,Customer_1923,2024-08-15,Al Majaz (Sharjah),Premium
CUST01924,Customer_1924,2024-07-04,Al Qasimia (Sharjah),Regular
CUST01925,Customer_1925,2024-08-18,Corniche (Abu Dhabi),New
CUST01926,Customer_1926,2024-01-12,Downtown (Dubai),Premium
CUST01927,Customer_1927,2024-12-04,Business Bay (Dubai),VIP
CUST01928,Customer_1928,2024-12-24,Al Qasimia (Sharjah),New
CUST01929,Customer_1929,2024-03-26,Corniche (Abu Dhabi),New
CUST01930,Customer_1930,2024-02-02,Al Rashidiya (Ajman),Premium
CUST01931,Customer_1931,2024-10-07,Marina (Dubai),New
CUST01932,Customer_1932,2024-07-22,Yas Island (Abu Dhabi),Premium
CUST01933,Customer_1933,2024-02-12,JBR (Dubai),New
CUST01934,Customer_1934,2024-03-20,JBR (Dubai),Regular
CUST01935,Customer_1935,2024-07-18,Business Bay (Dubai),New
CUST01936,Customer_1936,2024-05-25,Khalidiya (Abu Dhabi),Regular
CUST01937,Customer_1937,2024-03-08,Yas Island (Abu Dhabi),Premium
CUST01938,Customer_1938,2024-01-15,Marina (Dubai),Regular
CUST01939,Customer_1939,2024-06-15,Al Nuaimiya (Ajman),Regular
