order_id,customer_id,restaurant_id,rider_id,order_time,zone,order_value,promo_code,discount_amount,delivery_fee,status,cancellation_reason
ORD002251,CUST04264,REST0184,RIDER0453,2025-10-29 09:15:00,Yas Island (Abu Dhabi),219.33,,,8.08,Delivered,
ORD002252,CUST04580,REST0029,RIDER0662,2025-11-29 08:42:00,JLT (Dubai),142.71,WELCOME10,14.27,14.86,Delivered,
ORD002253,CUST01314,REST0079,RIDER0726,2025-11-07 12:40:00,Al Nuaimiya (Ajman),179.8,WEEKEND15,26.97,5.17,Delivered,
ORD002254,CUST04528,REST0153,RIDER0138,2025-10-16 20:10:00,Corniche (Abu Dhabi),54.14,FREESHIP,5.41,14.53,Delivered,
ORD002255,CUST01585,REST0094,RIDER0564,2025-10-31 18:23:00,Al Nuaimiya (Ajman),60.05,SAVE20,12.01,11.83,Delivered,
ORD002256,CUST02739,REST0066,RIDER0673,2025-12-14 13:22:00,Al Rashidiya (Ajman),214.89,WEEKEND15,32.23,11.28,Delivered,
ORD002257,CUST00258,REST0115,RIDER0522,2025-10-13 09:24:00,Khalidiya (Abu Dhabi),203.45,LOYALTY25,50.86,13.24,Delivered,
ORD002258,CUST00232,REST0040,RIDER0149,2025-12-21 18:36:00,Al Reem (Abu Dhabi),201.53,FREESHIP,20.15,14.98,Cancelled,Customer Request
ORD002259,CUST03574,REST0143,RIDER0418,2025-10-31 17:12:00,Corniche (Abu Dhabi),61.64,LOYALTY25,15.41,8.6,Delivered,
ORD002260,CUST02190,REST0032,RIDER0353,2025-10-02 23:18:00,Al Rashidiya (Ajman),112.32,,,13.83,Delivered,
ORD002261,CUST01258,REST0020,RIDER0637,2025-11-06 19:44:00,Al Rashidiya (Ajman),62.5,LOYALTY25,15.62,9.95,Delivered,
ORD002262,CUST00966,REST0053,RIDER0789,2025-12-28 08:33:00,Al Reem (Abu Dhabi),43.22,,,12.3,Delivered,
ORD002263,CUST03337,REST0195,RIDER0141,2025-10-22 18:53:00,JLT (Dubai),92.23,SAVE20,18.45,13.24,Delivered,
ORD002264,CUST00002,REST0049,RIDER0500,2025-11-02 11:01:00,JBR (Dubai),78.91,,,7.85,Delivered,
ORD002265,CUST04023,REST0195,RIDER0799,2025-12-03 22:07:00,JLT (Dubai),113.02,SAVE20,22.6,6.8,Delivered,
ORD002266,CUST00405,REST0089,RIDER0228,2025-12-22 02:04:00,Khalidiya (Abu Dhabi),79.96,WEEKEND15,,5.05,Delivered,
ORD002267,CUST00972,REST0082,RIDER0334,2025-10-14 11:10:00,Al Majaz (Sharjah),46.3,SAVE20,9.26,8.12,Delivered,
ORD002268,CUST01898,REST0001,RIDER0545,2025-11-07 15:01:00,Business Bay (Dubai),70.56,NEW50,35.28,8.58,Delivered,
ORD002269,CUST02409,REST0167,RIDER0698,2025-11-14 07:37:00,Al Nuaimiya (Ajman),174.14,FREESHIP,17.41,9.0,Delivered,
ORD002270,CUST01743,REST0061,RIDER0159,2025-10-22 12:53:00,Al Majaz (Sharjah),161.84,WEEKEND15,24.28,13.97,Delivered,
ORD002271,CUST01585,REST0183,RIDER0527,2025-10-19 15:31:00,Al Majaz (Sharjah),119.51,SAVE20,23.9,6.56,Delivered,
ORD002272,CUST04817,REST0197,RIDER0629,2025-11-16 14:23:00,JBR (Dubai),121.7,LOYALTY25,30.42,12.83,Delivered,
ORD002273,CUST03179,REST0130,RIDER0338,2025-11-17 14:11:00,Al Nahda (Sharjah),137.0,,,5.88,Delivered,
ORD002274,CUST00126,REST0094,RIDER0726,2025-10-27 20:37:00,Al Nuaimiya (Ajman),50.1,,,7.69,Cancelled,Long Wait Time
ORD002275,CUST02121,REST0017,RIDER0613,2025-10-06 15:15:00,Deira (Dubai),57.63,FREESHIP,5.76,7.92,Delivered,
ORD002276,CUST04378,REST0157,RIDER0709,2025-10-06 21:50:00,Yas Island (Abu Dhabi),41.55,WEEKEND15,6.23,7.62,Cancelled,Long Wait Time
ORD002277,CUST01473,REST0117,RIDER0656,2025-11-01 09:23:00,JLT (Dubai),116.35,,,14.76,Delivered,
ORD002278,CUST00476,REST0106,RIDER0032,2025-10-29 11:49:00,Marina (Dubai),123.98,FLASH30,37.19,13.35,Delivered,
ORD002279,CUST03772,REST0132,RIDER0416,2025-12-17 18:40:00,Business Bay (Dubai),47.06,,,6.52,Cancelled,Customer Request
ORD002280,CUST02988,REST0192,RIDER0378,2025-12-15 11:53:00,Al Nuaimiya (Ajman),106.58,,,14.46,Delivered,
ORD002281,CUST02817,REST0085,RIDER0229,2025-12-05 12:16:00,Al Reem (Abu Dhabi),53.46,,,8.7,Delivered,
ORD002282,CUST00271,REST0043,RIDER0266,2025-12-28 21:31:00,Al Nahda (Sharjah),39.28,,,10.76,Delivered,
ORD002283,CUST00701,REST0076,RIDER0768,2025-10-14 16:19:00,JLT (Dubai),64.74,,,5.66,Delivered,
ORD002284,CUST03077,REST0140,RIDER0176,2025-10-19 12:48:00,JLT (Dubai),77.71,SAVE20,15.54,11.88,Delivered,
ORD002285,CUST01049,REST0050,RIDER0164,2025-10-25 19:34:00,Yas Island (Abu Dhabi),94.32,,,5.16,Delivered,
ORD002286,CUST02498,REST0196,RIDER0377,2025-10-30 06:29:00,Al Majaz (Sharjah),88.66,WELCOME10,8.87,11.27,Cancelled,Restaurant Unavailable
ORD002287,CUST02706,REST0061,RIDER0105,2025-10-29 16:46:00,Al Majaz (Sharjah),159.05,WEEKEND15,23.86,10.91,Delivered,
ORD002288,CUST01398,REST0104,RIDER0365,2025-11-15 08:41:00,Al Nuaimiya (Ajman),44.74,FREESHIP,4.47,11.29,Delivered,
ORD002289,CUST04744,REST0051,RIDER0190,2025-12-26 09:21:00,Khalidiya (Abu Dhabi),65.85,SAVE20,13.17,5.58,Delivered,
ORD002290,CUST04204,REST0077,RIDER0777,2025-12-24 06:30:00,Deira (Dubai),46.55,SAVE20,9.31,14.71,Delivered,
ORD002291,CUST03582,REST0098,RIDER0034,2025-10-12 21:50:00,Corniche (Abu Dhabi),44.25,FREESHIP,4.42,10.49,Delivered,
ORD002292,CUST00400,REST0083,RIDER0684,2025-11-21 05:36:00,Marina (Dubai),311.86,,,12.0,Delivered,
ORD002293,CUST00519,REST0078,RIDER0299,2025-11-29 15:23:00,Yas Island (Abu Dhabi),74.78,,14.96,10.2,Delivered,
ORD002294,CUST02445,REST0005,RIDER0109,2025-12-24 10:23:00,Yas Island (Abu Dhabi),46.39,,,12.61,Cancelled,Restaurant Unavailable
ORD002295,CUST00800,REST0156,RIDER0087,2025-10-14 12:12:00,Khalidiya (Abu Dhabi),91.99,WELCOME10,9.2,6.92,Delivered,
ORD002296,CUST04900,REST0138,RIDER0169,2025-11-17 15:24:00,Yas Island (Abu Dhabi),79.45,FLASH30,23.84,11.6,Delivered,
ORD002297,CUST00790,REST0088,RIDER0159,2025-12-28 14:59:00,Al Rashidiya (Ajman),51.89,FLASH30,15.57,11.33,Delivered,
ORD002298,CUST02424,REST0180,RIDER0253,2025-11-13 19:30:00,Al Rashidiya (Ajman),52.12,FREESHIP,5.21,11.63,Delivered,
ORD002299,CUST01792,REST0017,RIDER0144,2025-10-25 21:35:00,Deira (Dubai),98.81,FLASH30,29.64,11.55,Delivered,
ORD002300,CUST03167,REST0065,RIDER0770,2025-11-18 11:13:00,Al Nahda (Sharjah),299.49,FLASH30,89.85,5.35,Delivered,
ORD002301,CUST00632,REST0124,RIDER0553,2025-12-03 02:52:00,Downtown (Dubai),256.07,,,11.11,Delivered,
ORD002302,CUST02121,REST0021,RIDER0308,2025-10-18 21:19:00,Khalidiya (Abu Dhabi),137.16,,,13.48,Delivered,
ORD002303,CUST01355,REST0182,RIDER0598,2025-12-09 22:38:00,JLT (Dubai),42.32,SAVE20,8.46,10.75,Delivered,
ORD002304,CUST04446,REST0111,RIDER0586,2025-11-24 13:27:00,Al Rashidiya (Ajman),78.45,,,14.28,Delivered,
ORD002305,CUST00218,REST0177,RIDER0147,2025-10-15 14:24:00,Deira (Dubai),76.67,WELCOME10,7.67,5.32,Delivered,
ORD002306,CUST04579,REST0107,RIDER0511,2025-10-16 09:37:00,Downtown (Dubai),78.13,WELCOME10,7.81,9.84,Delivered,
ORD002307,CUST04158,REST0022,RIDER0296,2025-12-13 14:42:00,JLT (Dubai),47.77,,,8.24,Delivered,
ORD002308,CUST01465,REST0069,RIDER0681,2025-12-18 11:10:00,Marina (Dubai),192.93,,,7.44,Delivered,
ORD002309,CUST03923,REST0192,RIDER0740,2025-10-11 23:17:00,Al Nuaimiya (Ajman),68.33,,,8.26,Delivered,
ORD002310,CUST00166,REST0036,RIDER0631,2025-10-23 10:38:00,Business Bay (Dubai),118.66,LOYALTY25,29.66,5.41,Delivered,
ORD002311,CUST04835,REST0149,RIDER0667,2025-10-14 12:18:00,Al Rashidiya (Ajman),75.81,,,5.87,Delivered,
ORD002312,CUST02606,REST0184,RIDER0284,2025-12-21 17:55:00,Yas Island (Abu Dhabi),178.49,,,12.07,Cancelled,Customer Request
ORD002313,CUST01481,REST0073,RIDER0056,2025-12-05 12:02:00,Marina (Dubai),118.04,FREESHIP,11.8,5.81,Delivered,
ORD002314,CUST01783,REST0091,RIDER0149,2025-10-15 14:40:00,Al Nuaimiya (Ajman),56.94,LOYALTY25,14.24,13.97,Delivered,
ORD002315,CUST00344,REST0176,RIDER0751,2025-11-14 22:45:00,Yas Island (Abu Dhabi),173.66,LOYALTY25,43.42,11.83,Delivered,
ORD002316,CUST04949,REST0126,RIDER0006,2025-11-09 15:48:00,Corniche (Abu Dhabi),87.28,WEEKEND15,13.09,11.44,Delivered,
ORD002317,CUST00208,REST0146,RIDER0713,2025-11-05 21:53:00,Marina (Dubai),75.3,,,10.85,Delivered,
ORD002318,CUST03260,REST0099,RIDER0558,2025-12-05 04:26:00,Al Reem (Abu Dhabi),73.66,,,14.14,Delivered,
ORD002319,CUST02185,REST0015,RIDER0202,2025-10-28 08:57:00,Yas Island (Abu Dhabi),88.22,,,8.56,Delivered,
ORD002320,CUST04744,REST0044,RIDER0451,2025-11-15 21:22:00,Al Nuaimiya (Ajman),144.28,WEEKEND15,21.64,7.46,Delivered,
ORD002321,CUST01210,REST0173,RIDER0104,2025-11-27 08:34:00,Al Qasimia (Sharjah),37.55,,,11.63,Delivered,
ORD002322,CUST02637,REST0097,RIDER0483,2025-10-23 19:37:00,Downtown (Dubai),82.55,FLASH30,24.76,9.86,Delivered,
ORD002323,CUST02390,REST0036,RIDER0207,2025-11-04 13:42:00,Business Bay (Dubai),99.91,SAVE20,19.98,14.02,Delivered,
ORD002324,CUST03484,REST0168,RIDER0534,2025-10-10 13:12:00,JLT (Dubai),90.94,FREESHIP,9.09,5.63,Delivered,
ORD002325,CUST00353,REST0179,RIDER0422,2025-11-20 18:25:00,Yas Island (Abu Dhabi),104.65,,,11.39,Delivered,
ORD002326,CUST00987,REST0030,RIDER0357,2025-11-24 18:13:00,Al Majaz (Sharjah),46.37,,,13.47,Delivered,
ORD002327,CUST01075,REST0026,RIDER0491,2025-11-28 21:34:00,Al Nuaimiya (Ajman),115.03,,,7.32,Delivered,
ORD002328,CUST03667,REST0085,RIDER0546,2025-12-02 11:40:00,Al Reem (Abu Dhabi),33.65,WELCOME10,,13.23,Delivered,
ORD002329,CUST00954,REST0101,RIDER0149,2025-11-08 18:05:00,JLT (Dubai),112.85,,,10.72,Delivered,
ORD002330,CUST02837,REST0121,RIDER0756,2025-12-24 12:42:00,Al Qasimia (Sharjah),59.34,FLASH30,17.8,14.24,Delivered,
ORD002331,CUST01078,REST0031,RIDER0472,2025-10-28 18:07:00,Al Majaz (Sharjah),107.5,LOYALTY25,26.88,9.52,Delivered,
ORD002332,CUST04309,REST0184,RIDER0274,2025-12-04 09:51:00,Yas Island (Abu Dhabi),294.36,,,7.62,Delivered,
ORD002333,CUST04710,REST0189,RIDER0068,2025-10-04 14:39:00,Al Qasimia (Sharjah),78.86,,15.77,12.45,Delivered,
ORD002334,CUST02560,REST0017,RIDER0620,2025-10-12 10:52:00,Deira (Dubai),97.08,SAVE20,19.42,8.33,Delivered,
ORD002335,CUST01729,REST0098,RIDER0466,2025-10-25 12:46:00,Corniche (Abu Dhabi),75.0,,,7.2,Delivered,
ORD002336,CUST01158,REST0126,RIDER0529,2025-10-30 18:14:00,Corniche (Abu Dhabi),66.87,SAVE20,13.37,12.12,Delivered,
ORD002337,CUST00256,REST0024,RIDER0244,2025-12-09 11:07:00,Khalidiya (Abu Dhabi),36.79,FREESHIP,3.68,13.26,Delivered,
ORD002338,CUST01331,REST0122,RIDER0485,2025-10-09 18:44:00,Al Majaz (Sharjah),85.53,SAVE20,17.11,14.45,Delivered,
ORD002339,CUST03256,REST0132,RIDER0756,2025-10-20 15:46:00,Business Bay (Dubai),49.41,LOYALTY25,12.35,8.0,Delivered,
ORD002340,CUST02640,REST0137,RIDER0423,2025-12-08 07:15:00,JBR (Dubai),69.94,,,9.69,Delivered,
ORD002341,CUST04718,REST0130,RIDER0354,2025-12-09 12:28:00,Al Nahda (Sharjah),75.63,,,6.84,Delivered,
ORD002342,CUST01954,REST0163,RIDER0247,2025-11-18 20:33:00,JBR (Dubai),88.53,FREESHIP,8.85,14.39,Delivered,
ORD002343,CUST03444,REST0123,RIDER0468,2025-11-10 23:28:00,Al Qasimia (Sharjah),55.8,WELCOME10,5.58,13.23,Delivered,
ORD002344,CUST02431,REST0038,RIDER0209,2025-12-07 12:34:00,Marina (Dubai),72.49,SAVE20,14.5,10.65,Delivered,
ORD002345,CUST02530,REST0173,RIDER0091,2025-10-17 06:47:00,Al Qasimia (Sharjah),58.83,,,14.16,Delivered,
ORD002346,CUST01328,REST0143,RIDER0403,2025-12-04 08:09:00,Corniche (Abu Dhabi),79.78,WEEKEND15,11.97,13.2,Delivered,
ORD002347,CUST02241,REST0170,RIDER0023,2025-10-09 19:51:00,JLT (Dubai),31.33,,,5.31,Delivered,
ORD002348,CUST02325,REST0131,RIDER0605,2025-10-06 18:00:00,Al Nuaimiya (Ajman),55.18,WELCOME10,,12.79,Delivered,
ORD002349,CUST03503,REST0159,RIDER0366,2025-12-12 11:04:00,JBR (Dubai),315.2,WELCOME10,31.52,6.22,Delivered,
ORD002350,CUST04700,REST0180,RIDER0174,2025-10-26 12:02:00,Al Rashidiya (Ajman),115.92,FREESHIP,11.59,8.31,Delivered,
ORD002351,CUST01626,REST0169,RIDER0061,2025-11-23 19:38:00,Al Reem (Abu Dhabi),61.39,SAVE20,12.28,6.19,Delivered,
ORD002352,CUST00227,REST0057,RIDER0272,2025-11-19 13:49:00,Business Bay (Dubai),71.36,,,5.64,Delivered,
ORD002353,CUST02462,REST0042,RIDER0285,2025-12-12 19:13:00,JLT (Dubai),70.27,FLASH30,21.08,11.06,Delivered,
ORD002354,CUST02705,REST0053,RIDER0482,2025-10-22 11:45:00,Al Reem (Abu Dhabi),78.12,,,14.53,Delivered,
ORD002355,CUST00837,REST0119,RIDER0583,2025-11-21 18:26:00,Deira (Dubai),138.67,,,5.72,Delivered,
ORD002356,CUST03780,REST0121,RIDER0531,2025-11-16 14:45:00,Al Qasimia (Sharjah),84.69,SAVE20,16.94,12.49,Delivered,
ORD002357,CUST04933,REST0056,RIDER0774,2025-10-10 16:28:00,Khalidiya (Abu Dhabi),103.98,,,7.79,Delivered,
ORD002358,CUST04727,REST0087,RIDER0595,2025-12-04 17:00:00,Al Majaz (Sharjah),119.92,SAVE20,23.98,5.9,Cancelled,Customer Request
ORD002359,CUST01003,REST0076,RIDER0592,2025-12-17 14:17:00,JLT (Dubai),45.46,SAVE20,9.09,14.22,In Progress,
ORD002360,CUST04380,REST0200,RIDER0420,2025-10-24 14:02:00,Marina (Dubai),64.17,LOYALTY25,16.04,5.54,Delivered,
ORD002361,CUST03494,REST0181,RIDER0117,2025-11-30 11:25:00,Corniche (Abu Dhabi),254.23,SAVE20,50.85,6.06,Delivered,
ORD002362,CUST02235,REST0085,RIDER0031,2025-11-29 23:20:00,Al Reem (Abu Dhabi),72.87,SAVE20,14.57,7.27,Delivered,
ORD002363,CUST02682,REST0085,RIDER0537,2025-10-09 21:53:00,Al Reem (Abu Dhabi),62.47,WEEKEND15,9.37,14.31,Delivered,
ORD002364,CUST04246,REST0160,RIDER0062,2025-12-04 15:23:00,Corniche (Abu Dhabi),79.37,SAVE20,15.87,8.04,Delivered,
ORD002365,CUST02380,REST0081,RIDER0069,2025-11-24 03:44:00,Business Bay (Dubai),45.54,,,5.29,Delivered,
ORD002366,CUST01839,REST0182,RIDER0053,2025-10-16 09:51:00,JLT (Dubai),78.46,SAVE20,15.69,6.88,Delivered,
ORD002367,CUST02452,REST0165,RIDER0405,2025-11-22 20:46:00,JLT (Dubai),46.79,FLASH30,14.04,9.45,Delivered,
ORD002368,CUST02863,REST0008,RIDER0604,2025-11-21 21:19:00,Yas Island (Abu Dhabi),106.89,LOYALTY25,26.72,13.83,Delivered,
ORD002369,CUST00954,REST0011,RIDER0615,2025-10-05 09:28:00,Yas Island (Abu Dhabi),278.53,WEEKEND15,41.78,7.6,Delivered,
ORD002370,CUST04514,REST0182,RIDER0602,2025-11-04 19:17:00,JLT (Dubai),54.88,SAVE20,10.98,10.11,Delivered,
ORD002371,CUST03361,REST0188,RIDER0362,2025-10-25 17:02:00,JBR (Dubai),39.16,SAVE20,7.83,8.02,Delivered,
ORD002372,CUST03133,REST0138,RIDER0293,2025-10-22 11:50:00,Yas Island (Abu Dhabi),47.95,FREESHIP,4.8,10.74,Delivered,
ORD002373,CUST00495,REST0198,RIDER0194,2025-10-03 13:46:00,JBR (Dubai),100.43,FLASH30,30.13,5.89,In Progress,
ORD002374,CUST02980,REST0115,RIDER0048,2025-10-08 18:49:00,Khalidiya (Abu Dhabi),161.81,FLASH30,48.54,10.0,Delivered,
ORD002375,CUST00576,REST0081,RIDER0240,2025-11-26 08:32:00,Business Bay (Dubai),33.79,,,5.71,Delivered,
ORD002376,CUST00402,REST0087,RIDER0142,2025-12-15 10:17:00,Al Majaz (Sharjah),93.39,FREESHIP,9.34,14.8,Delivered,
ORD002377,CUST02611,REST0042,RIDER0418,2025-12-16 03:36:00,JLT (Dubai),48.56,,,14.18,Delivered,
ORD002378,CUST01982,REST0037,RIDER0354,2025-12-08 21:55:00,Downtown (Dubai),49.46,,,11.47,Cancelled,Payment Issue
ORD002379,CUST02914,REST0092,RIDER0339,2025-11-05 16:20:00,Al Majaz (Sharjah),93.82,,,14.19,Delivered,
ORD002380,CUST00451,REST0186,RIDER0219,2025-10-27 15:43:00,Khalidiya (Abu Dhabi),44.84,WEEKEND15,6.73,10.88,Delivered,
ORD002381,CUST02123,REST0085,RIDER0097,2025-10-19 18:18:00,Al Reem (Abu Dhabi),38.1,,,8.06,Delivered,
ORD002382,CUST00870,REST0059,RIDER0045,2025-12-04 23:22:00,Khalidiya (Abu Dhabi),312.06,,,6.46,Cancelled,Address Issue
ORD002383,CUST04940,REST0152,RIDER0608,2025-11-26 09:19:00,Al Reem (Abu Dhabi),134.96,SAVE20,26.99,14.94,Delivered,
ORD002384,CUST02787,REST0156,RIDER0401,2025-12-20 08:54:00,Khalidiya (Abu Dhabi),74.0,,,7.45,Delivered,
ORD002385,CUST03421,REST0037,RIDER0296,2025-11-25 11:23:00,Downtown (Dubai),91.17,NEW50,45.58,13.67,Delivered,
ORD002386,CUST01610,REST0021,RIDER0400,2025-10-13 21:18:00,Khalidiya (Abu Dhabi),199.18,FREESHIP,19.92,9.32,Delivered,
ORD002387,CUST00476,REST0161,RIDER0405,2025-11-07 13:25:00,Al Nuaimiya (Ajman),51.18,LOYALTY25,12.8,8.25,Delivered,
ORD002388,CUST04882,REST0130,RIDER0199,2025-11-22 19:32:00,Al Nahda (Sharjah),191.44,,,7.48,Cancelled,Customer Request
ORD002389,CUST01415,REST0083,RIDER0253,2025-10-20 10:31:00,Marina (Dubai),296.18,,,13.63,Cancelled,Long Wait Time
ORD002390,CUST02092,REST0156,RIDER0078,2025-10-16 15:55:00,Khalidiya (Abu Dhabi),103.44,FREESHIP,10.34,13.41,In Progress,
ORD002391,CUST03226,REST0143,RIDER0650,2025-12-26 08:53:00,Corniche (Abu Dhabi),35.13,FREESHIP,3.51,13.72,Delivered,
ORD002392,CUST00134,REST0001,RIDER0545,2025-12-24 13:34:00,Business Bay (Dubai),44.54,,,12.35,Delivered,
ORD002393,CUST04037,REST0107,RIDER0257,2025-11-22 11:24:00,Downtown (Dubai),43.56,,,5.63,Delivered,
ORD002394,CUST02658,REST0028,RIDER0476,2025-12-17 16:32:00,Khalidiya (Abu Dhabi),226.85,,,8.54,Delivered,
ORD002395,CUST01371,REST0050,RIDER0713,2025-12-27 19:23:00,Yas Island (Abu Dhabi),90.0,,,13.15,Cancelled,Restaurant Unavailable
ORD002396,CUST00314,REST0035,RIDER0737,2025-10-27 21:56:00,Downtown (Dubai),106.22,FREESHIP,10.62,14.73,Delivered,
ORD002397,CUST00807,REST0156,RIDER0325,2025-11-15 11:57:00,Khalidiya (Abu Dhabi),96.16,,,13.61,Delivered,
ORD002398,CUST04473,REST0137,RIDER0385,2025-10-22 19:48:00,JBR (Dubai),73.05,,,11.69,Delivered,
ORD002399,CUST03408,REST0152,RIDER0113,2025-12-21 20:08:00,Al Reem (Abu Dhabi),164.52,,,13.24,Delivered,
ORD002400,CUST01229,REST0191,RIDER0399,2025-11-23 08:36:00,Al Reem (Abu Dhabi),61.02,SAVE20,12.2,8.67,Delivered,
ORD002401,CUST00337,REST0132,RIDER0396,2025-10-30 16:36:00,Business Bay (Dubai),72.55,,,11.7,Delivered,
ORD002402,CUST03432,REST0184,RIDER0146,2025-11-18 17:10:00,Yas Island (Abu Dhabi),130.09,WEEKEND15,19.51,12.58,Delivered,
ORD002403,CUST02832,REST0041,RIDER0575,2025-12-26 11:20:00,Al Nuaimiya (Ajman),143.82,,,10.03,Delivered,
ORD002404,CUST01995,REST0067,RIDER0422,2025-10-20 02:58:00,Khalidiya (Abu Dhabi),99.54,,,7.61,Delivered,
ORD002405,CUST01787,REST0048,RIDER0680,2025-11-24 11:16:00,Deira (Dubai),194.31,SAVE20,38.86,14.28,Delivered,
ORD002406,CUST01084,REST0086,RIDER0620,2025-12-18 16:15:00,Al Nuaimiya (Ajman),71.52,FREESHIP,7.15,13.0,Delivered,
ORD002407,CUST03336,REST0058,RIDER0071,2025-12-27 10:04:00,JBR (Dubai),47.42,FREESHIP,4.74,7.47,Delivered,
ORD002408,CUST04853,REST0039,RIDER0436,2025-10-03 11:43:00,Al Qasimia (Sharjah),54.49,,,6.2,Delivered,
ORD002409,CUST00877,REST0025,RIDER0199,2025-11-02 18:45:00,Deira (Dubai),149.54,FREESHIP,14.95,12.39,Delivered,
ORD002410,CUST02952,REST0060,RIDER0649,2025-12-02 13:09:00,Al Rashidiya (Ajman),100.53,WEEKEND15,15.08,11.6,Delivered,
ORD002411,CUST02095,REST0117,RIDER0207,2025-10-08 06:12:00,JLT (Dubai),85.79,WEEKEND15,12.87,10.92,In Progress,
ORD002412,CUST02201,REST0086,RIDER0201,2025-12-08 13:46:00,Al Nuaimiya (Ajman),76.25,,,14.58,Delivered,
ORD002413,CUST01245,REST0114,RIDER0548,2025-12-27 23:57:00,Marina (Dubai),42.88,WELCOME10,4.29,8.41,Delivered,
ORD002414,CUST04111,REST0175,RIDER0640,2025-12-24 11:05:00,Al Reem (Abu Dhabi),161.38,SAVE20,32.28,6.23,Delivered,
ORD002415,CUST02409,REST0189,RIDER0188,2025-10-23 11:36:00,Al Qasimia (Sharjah),63.42,,,7.06,Delivered,
ORD002416,CUST02700,REST0084,RIDER0357,2025-10-30 09:15:00,Al Majaz (Sharjah),120.07,NEW50,60.04,12.22,Delivered,
ORD002417,CUST01496,REST0155,RIDER0190,2025-10-04 11:05:00,JLT (Dubai),99.96,WELCOME10,10.0,14.11,Delivered,
ORD002418,CUST00918,REST0124,RIDER0313,2025-10-23 16:28:00,Downtown (Dubai),207.14,LOYALTY25,51.78,11.87,Delivered,
ORD002419,CUST00442,REST0111,RIDER0682,2025-12-24 22:59:00,Al Rashidiya (Ajman),49.74,,,6.46,Delivered,
ORD002420,CUST03532,REST0042,RIDER0404,2025-12-29 17:24:00,JLT (Dubai),47.37,,,12.07,Delivered,
ORD002421,CUST00999,REST0052,RIDER0126,2025-11-23 13:22:00,Deira (Dubai),35.48,FREESHIP,3.55,8.17,Delivered,
ORD002422,CUST03432,REST0048,RIDER0089,2025-11-27 12:10:00,Deira (Dubai),162.38,WEEKEND15,24.36,8.99,Delivered,
ORD002423,CUST01916,REST0032,RIDER0772,2025-10-11 02:28:00,Al Rashidiya (Ajman),54.7,LOYALTY25,13.68,11.43,Delivered,
ORD002424,CUST02054,REST0152,RIDER0277,2025-11-10 00:20:00,Al Reem (Abu Dhabi),314.4,,,9.27,Delivered,
ORD002425,CUST02317,REST0131,RIDER0259,2025-10-21 19:25:00,Al Nuaimiya (Ajman),74.0,,,14.61,Delivered,
ORD002426,CUST01816,REST0118,RIDER0106,2025-12-27 14:40:00,Al Qasimia (Sharjah),61.25,FREESHIP,6.12,12.94,Delivered,
ORD002427,CUST00500,REST0155,RIDER0707,2025-10-12 03:52:00,JLT (Dubai),63.79,,,10.44,Delivered,
ORD002428,CUST01522,REST0168,RIDER0768,2025-10-09 11:36:00,JLT (Dubai),58.07,,,9.33,Delivered,
ORD002429,CUST03302,REST0023,RIDER0037,2025-11-06 12:10:00,Khalidiya (Abu Dhabi),72.1,WELCOME10,7.21,8.3,Cancelled,Address Issue
ORD002430,CUST03317,REST0135,RIDER0535,2025-10-26 19:37:00,Al Reem (Abu Dhabi),50.45,,,8.32,Delivered,
ORD002431,CUST01415,REST0127,RIDER0445,2025-11-09 13:23:00,JBR (Dubai),64.66,FLASH30,19.4,11.45,Delivered,
ORD002432,CUST02263,REST0037,RIDER0243,2025-12-02 19:16:00,Downtown (Dubai),67.11,,10.07,13.33,Delivered,
ORD002433,CUST00986,REST0007,RIDER0546,2025-12-27 17:08:00,Downtown (Dubai),54.48,,,6.92,Delivered,
ORD002434,CUST01055,REST0077,RIDER0377,2025-10-22 03:07:00,Deira (Dubai),99.65,FREESHIP,9.96,14.26,Delivered,
ORD002435,CUST00122,REST0082,RIDER0569,2025-10-20 22:29:00,Al Majaz (Sharjah),47.73,FREESHIP,4.77,8.01,Delivered,
ORD002436,CUST04486,REST0095,RIDER0672,2025-10-26 10:06:00,Al Nuaimiya (Ajman),155.11,LOYALTY25,38.78,12.07,Delivered,
ORD002437,CUST01055,REST0022,RIDER0662,2025-12-27 11:36:00,JLT (Dubai),93.54,WEEKEND15,14.03,12.63,In Progress,
ORD002438,CUST01126,REST0078,RIDER0276,2025-12-23 19:48:00,Yas Island (Abu Dhabi),113.98,SAVE20,22.8,13.22,Delivered,
ORD002439,CUST01376,REST0082,RIDER0402,2025-10-06 10:22:00,Al Majaz (Sharjah),64.36,WELCOME10,6.44,8.91,Delivered,
ORD002440,CUST00619,REST0145,RIDER0583,2025-12-23 13:08:00,Al Qasimia (Sharjah),93.71,,,9.11,Delivered,
ORD002441,CUST03166,REST0019,RIDER0159,2025-10-13 20:18:00,Al Nahda (Sharjah),76.24,FREESHIP,7.62,11.75,Delivered,
ORD002442,CUST00391,REST0095,RIDER0345,2025-10-26 17:43:00,Al Nuaimiya (Ajman),293.07,LOYALTY25,73.27,14.52,Delivered,
ORD002443,CUST00663,REST0039,RIDER0424,2025-10-06 11:07:00,Al Qasimia (Sharjah),75.49,SAVE20,15.1,14.29,Delivered,
ORD002444,CUST03196,REST0117,RIDER0643,2025-12-16 17:47:00,JLT (Dubai),90.59,FLASH30,27.18,12.47,Delivered,
