event_id,order_id,restaurant_confirmed_time,food_ready_time,rider_picked_up_time,delivered_time,expected_delivery_time,is_on_time
EVT001659,ORD001659,2025-12-16 16:52:00,2025-12-16 17:16:00,2025-12-16 17:33:00,2025-12-16 17:45:00,2025-12-16 17:35:00,False
EVT001660,ORD001660,2025-11-04 08:06:00,2025-11-04 08:22:00,2025-11-04 08:41:00,2025-11-04 09:00:00,2025-11-04 08:47:00,False
EVT001661,ORD001661,2025-11-10 11:54:00,2025-11-10 12:15:00,2025-11-10 12:35:00,2025-11-10 13:08:00,2025-11-10 12:36:00,False
EVT001662,ORD001662,2025-12-09 21:15:00,2025-12-09 21:43:00,2025-12-09 21:59:00,2025-12-09 22:42:00,2025-12-09 21:55:00,False
EVT001663,ORD001663,2025-12-01 18:09:00,2025-12-01 18:54:00,2025-12-01 19:07:00,2025-12-01 19:23:00,2025-12-01 18:53:00,False
EVT001664,ORD001664,2025-10-26 12:59:00,2025-10-26 13:47:00,2025-10-26 13:55:00,2025-10-26 14:27:00,2025-10-26 13:41:00,False
EVT001665,ORD001665,2025-12-15 20:59:00,2025-12-15 21:19:00,2025-12-15 21:32:00,2025-12-15 22:20:00,2025-12-15 21:40:00,False
EVT001666,ORD001666,2025-12-17 11:51:00,2025-12-17 12:17:00,2025-12-17 12:32:00,2025-12-17 12:59:00,2025-12-17 12:35:00,False
EVT001667,ORD001667,2025-12-03 16:31:00,2025-12-03 16:49:00,2025-12-03 17:01:00,2025-12-03 17:48:00,2025-12-03 17:12:00,False
EVT001668,ORD001668,2025-10-29 12:06:00,2025-10-29 12:26:00,2025-10-29 12:34:00,2025-10-29 12:59:00,2025-10-29 12:46:00,False
EVT001669,ORD001669,2025-12-25 19:13:00,2025-12-25 20:17:00,2025-12-25 20:24:00,2025-12-25 20:34:00,2025-12-25 19:57:00,False
EVT001670,ORD001670,2025-11-26 12:37:00,2025-11-26 13:07:00,2025-11-26 13:23:00,2025-11-26 13:44:00,2025-11-26 13:19:00,False
EVT001671,ORD001671,2025-10-27 11:35:00,2025-10-27 11:49:00,2025-10-27 11:58:00,2025-10-27 12:21:00,2025-10-27 12:15:00,False
EVT001672,ORD001672,2025-10-28 17:45:00,2025-10-28 18:36:00,2025-10-28 18:45:00,2025-10-28 19:00:00,2025-10-28 18:27:00,False
EVT001673,ORD001673,2025-10-27 19:16:00,2025-10-27 19:47:00,2025-10-27 19:56:00,2025-10-27 20:27:00,2025-10-27 19:58:00,False
EVT001674,ORD001674,2025-10-16 16:16:00,2025-10-16 16:48:00,2025-10-16 16:54:00,2025-10-16 17:10:00,2025-10-16 16:59:00,False
EVT001675,ORD001675,2025-11-20 18:05:00,2025-11-20 18:47:00,2025-11-20 19:05:00,,2025-11-20 18:49:00,
EVT001676,ORD001676,2025-10-07 13:43:00,2025-10-07 13:51:00,2025-10-07 14:06:00,,2025-10-07 14:23:00,
EVT001677,ORD001677,2025-12-08 19:36:00,2025-12-08 20:01:00,2025-12-08 20:20:00,2025-12-08 20:43:00,2025-12-08 20:18:00,False
EVT001678,ORD001678,2025-10-05 16:42:00,2025-10-05 17:31:00,2025-10-05 17:46:00,2025-10-05 18:09:00,2025-10-05 17:22:00,False
EVT001679,ORD001679,2025-10-31 10:43:00,2025-10-31 11:31:00,2025-10-31 11:43:00,2025-10-31 12:00:00,2025-10-31 11:27:00,False
EVT001680,ORD001680,2025-12-17 21:01:00,2025-12-17 21:09:00,2025-12-17 21:26:00,2025-12-17 22:06:00,2025-12-17 21:43:00,False
EVT001681,ORD001681,2025-10-10 20:04:00,2025-10-10 20:28:00,2025-10-10 20:42:00,2025-10-10 21:12:00,2025-10-10 20:46:00,False
EVT001682,ORD001682,2025-11-12 22:45:00,2025-11-12 23:26:00,2025-11-12 23:45:00,2025-11-13 00:14:00,2025-11-12 23:29:00,False
EVT001683,ORD001683,2025-10-15 16:33:00,2025-10-15 16:42:00,2025-10-15 17:10:00,2025-10-15 17:40:00,2025-10-15 17:17:00,False
EVT001684,ORD001684,2025-11-10 18:29:00,2025-11-10 18:55:00,2025-11-10 19:11:00,,2025-11-10 19:11:00,
EVT001685,ORD001685,2025-10-04 20:04:00,2025-10-04 20:18:00,2025-10-04 20:26:00,,2025-10-04 20:47:00,
EVT001686,ORD001686,2025-11-11 05:53:00,2025-11-11 06:19:00,2025-11-11 06:28:00,2025-11-11 07:00:00,2025-11-11 06:36:00,False
EVT001687,ORD001687,2025-11-03 21:05:00,2025-11-03 21:50:00,2025-11-03 22:05:00,2025-11-03 22:26:00,2025-11-03 21:46:00,False
EVT001688,ORD001688,2025-12-19 11:52:00,2025-12-19 12:14:00,2025-12-19 12:19:00,2025-12-19 12:29:00,2025-12-19 12:35:00,True
EVT001689,ORD001689,2025-11-30 06:29:00,2025-11-30 06:52:00,2025-11-30 07:03:00,2025-11-30 07:31:00,2025-11-30 07:12:00,False
EVT001690,ORD001690,2025-12-04 11:55:00,2025-12-04 12:31:00,2025-12-04 12:40:00,2025-12-04 13:07:00,2025-12-04 12:38:00,False
EVT001691,ORD001691,2025-12-02 16:34:00,2025-12-02 16:56:00,2025-12-02 17:22:00,2025-12-02 17:33:00,2025-12-02 17:14:00,False
EVT001692,ORD001692,2025-12-19 05:43:00,2025-12-19 06:34:00,2025-12-19 06:48:00,2025-12-19 07:34:00,2025-12-19 06:25:00,False
EVT001693,ORD001693,2025-10-08 00:53:00,2025-10-08 01:32:00,2025-10-08 01:48:00,2025-10-08 02:24:00,2025-10-08 01:34:00,False
EVT001694,ORD001694,2025-12-16 17:23:00,2025-12-16 17:48:00,2025-12-16 18:28:00,2025-12-16 18:48:00,2025-12-16 18:07:00,False
EVT001695,ORD001695,2025-11-20 14:36:00,2025-11-20 14:51:00,2025-11-20 15:08:00,2025-11-20 15:20:00,2025-11-20 15:17:00,False
EVT001696,ORD001696,2025-11-09 20:54:00,2025-11-09 21:21:00,2025-11-09 21:41:00,2025-11-09 21:53:00,2025-11-09 21:36:00,False
EVT001697,ORD001697,2025-12-11 11:16:00,2025-12-11 11:52:00,2025-12-11 12:00:00,,2025-12-11 11:58:00,
EVT001698,ORD001698,2025-11-17 11:18:00,2025-11-17 12:05:00,2025-11-17 12:16:00,2025-11-17 12:44:00,2025-11-17 11:58:00,False
EVT001699,ORD001699,2025-12-10 07:54:00,2025-12-10 08:54:00,2025-12-10 09:07:00,2025-12-10 09:20:00,2025-12-10 08:34:00,False
EVT001700,ORD001700,2025-10-27 16:13:00,2025-10-27 16:34:00,2025-10-27 17:01:00,2025-10-27 17:21:00,2025-10-27 16:57:00,False
EVT001701,ORD001701,2025-11-28 12:07:00,2025-11-28 12:34:00,2025-11-28 12:50:00,2025-11-28 13:12:00,2025-11-28 12:48:00,False
EVT001702,ORD001702,2025-12-13 12:53:00,2025-12-13 13:11:00,2025-12-13 13:20:00,2025-12-13 13:59:00,2025-12-13 13:34:00,False
EVT001703,ORD001703,2025-11-21 14:20:00,2025-11-21 14:52:00,2025-11-21 15:08:00,,2025-11-21 15:03:00,
EVT001704,ORD001704,2025-12-28 20:27:00,2025-12-28 20:45:00,2025-12-28 20:53:00,2025-12-28 21:32:00,2025-12-28 21:08:00,False
EVT001705,ORD001705,2025-11-22 08:36:00,2025-11-22 09:03:00,2025-11-22 09:34:00,2025-11-22 10:03:00,2025-11-22 09:20:00,False
EVT001706,ORD001706,2025-10-17 15:09:00,2025-10-17 15:29:00,2025-10-17 15:46:00,2025-10-17 16:00:00,2025-10-17 15:50:00,False
EVT001707,ORD001707,2025-11-18 10:12:00,2025-11-18 10:34:00,2025-11-18 10:41:00,,2025-11-18 10:56:00,
EVT001708,ORD001708,2025-10-28 10:10:00,2025-10-28 10:46:00,2025-10-28 11:06:00,2025-10-28 11:38:00,2025-10-28 10:53:00,False
EVT001709,ORD001709,2025-11-03 11:15:00,2025-11-03 11:41:00,2025-11-03 11:51:00,2025-11-03 12:31:00,2025-11-03 11:57:00,False
EVT001710,ORD001710,2025-10-24 14:28:00,2025-10-24 14:34:00,2025-10-24 14:49:00,2025-10-24 15:19:00,2025-10-24 15:08:00,False
EVT001711,ORD001711,2025-11-15 15:48:00,2025-11-15 16:03:00,2025-11-15 16:15:00,2025-11-15 16:50:00,2025-11-15 16:30:00,False
EVT001712,ORD001712,2025-12-23 20:15:00,2025-12-23 21:15:00,2025-12-23 21:48:00,2025-12-23 22:17:00,2025-12-23 20:59:00,False
EVT001713,ORD001713,2025-12-23 20:50:00,2025-12-23 21:08:00,2025-12-23 21:25:00,2025-12-23 21:39:00,2025-12-23 21:30:00,False
EVT001714,ORD001714,2025-10-23 16:50:00,2025-10-23 17:40:00,2025-10-23 17:47:00,2025-10-23 18:23:00,2025-10-23 17:34:00,False
EVT001715,ORD001715,2025-11-12 11:31:00,2025-11-12 12:02:00,2025-11-12 12:20:00,2025-11-12 12:39:00,2025-11-12 12:14:00,False
EVT001716,ORD001716,2025-11-03 19:36:00,2025-11-03 20:08:00,2025-11-03 20:19:00,2025-11-03 20:29:00,2025-11-03 20:16:00,False
EVT001717,ORD001717,2025-10-11 19:34:00,2025-10-11 20:06:00,2025-10-11 20:23:00,2025-10-11 20:40:00,2025-10-11 20:16:00,False
EVT001718,ORD001718,2025-11-17 19:37:00,2025-11-17 19:59:00,2025-11-17 20:15:00,2025-11-17 20:32:00,2025-11-17 20:18:00,False
EVT001719,ORD001719,2025-12-19 01:38:00,2025-12-19 01:43:00,2025-12-19 01:55:00,2025-12-19 02:26:00,2025-12-19 02:19:00,False
EVT001720,ORD001720,2025-11-09 19:22:00,2025-11-09 19:54:00,2025-11-09 20:10:00,2025-11-09 20:28:00,2025-11-09 20:02:00,False
EVT001721,ORD001721,2025-11-16 20:20:00,2025-11-16 20:34:00,2025-11-16 20:42:00,,2025-11-16 21:03:00,
EVT001722,ORD001722,2025-12-12 17:50:00,2025-12-12 18:02:00,2025-12-12 18:14:00,2025-12-12 18:42:00,2025-12-12 18:34:00,False
EVT001723,ORD001723,2025-11-21 19:18:00,2025-11-21 19:40:00,2025-11-21 20:00:00,2025-11-21 20:37:00,2025-11-21 19:59:00,False
EVT001724,ORD001724,2025-10-26 19:23:00,2025-10-26 19:43:00,2025-10-26 19:54:00,2025-10-26 20:31:00,2025-10-26 20:06:00,False
EVT001725,ORD001725,2025-12-22 15:25:00,2025-12-22 15:48:00,2025-12-22 15:57:00,2025-12-22 16:16:00,2025-12-22 16:09:00,False
EVT001726,ORD001726,2025-10-16 19:28:00,2025-10-16 20:24:00,2025-10-16 20:39:00,2025-10-16 20:57:00,2025-10-16 20:08:00,False
EVT001727,ORD001727,2025-11-28 19:07:00,2025-11-28 19:25:00,2025-11-28 19:41:00,,2025-11-28 19:50:00,
EVT001728,ORD001728,2025-11-29 21:40:00,2025-11-29 21:59:00,2025-11-29 22:15:00,2025-11-29 22:41:00,2025-11-29 22:20:00,False
EVT001729,ORD001729,2025-10-27 21:14:00,2025-10-27 21:26:00,2025-10-27 21:36:00,2025-10-27 22:04:00,2025-10-27 21:54:00,False
EVT001730,ORD001730,2025-11-11 15:14:00,2025-11-11 15:58:00,2025-11-11 16:07:00,2025-11-11 16:26:00,2025-11-11 15:56:00,False
EVT001731,ORD001731,2025-11-14 03:07:00,2025-11-14 03:21:00,2025-11-14 03:52:00,2025-11-14 04:32:00,2025-11-14 03:49:00,False
EVT001732,ORD001732,2025-12-25 02:24:00,2025-12-25 03:15:00,2025-12-25 03:29:00,2025-12-25 03:43:00,2025-12-25 03:04:00,False
EVT001733,ORD001733,2025-10-23 21:38:00,2025-10-23 21:54:00,2025-10-23 22:14:00,,2025-10-23 22:21:00,
EVT001734,ORD001734,2025-11-07 12:50:00,2025-11-07 13:08:00,2025-11-07 13:48:00,2025-11-07 14:23:00,2025-11-07 13:32:00,False
EVT001735,ORD001735,2025-10-15 12:18:00,2025-10-15 12:52:00,2025-10-15 13:00:00,2025-10-15 13:19:00,2025-10-15 13:02:00,False
EVT001736,ORD001736,2025-10-05 14:47:00,2025-10-05 15:13:00,2025-10-05 15:27:00,2025-10-05 15:55:00,2025-10-05 15:31:00,False
EVT001737,ORD001737,2025-10-25 11:41:00,2025-10-25 12:04:00,2025-10-25 12:12:00,2025-10-25 12:43:00,2025-10-25 12:24:00,False
EVT001738,ORD001738,2025-12-06 17:33:00,2025-12-06 17:41:00,2025-12-06 17:52:00,2025-12-06 18:22:00,2025-12-06 18:17:00,False
EVT001739,ORD001739,2025-12-03 19:45:00,2025-12-03 20:14:00,2025-12-03 20:27:00,2025-12-03 21:06:00,2025-12-03 20:25:00,False
EVT001740,ORD001740,2025-12-05 11:12:00,2025-12-05 11:48:00,2025-12-05 11:53:00,2025-12-05 12:03:00,2025-12-05 11:56:00,False
EVT001741,ORD001741,2025-12-06 19:35:00,2025-12-06 20:16:00,2025-12-06 20:29:00,,2025-12-06 20:17:00,
EVT001742,ORD001742,2025-10-14 18:05:00,2025-10-14 18:35:00,2025-10-14 19:11:00,2025-10-14 19:45:00,2025-10-14 18:49:00,False
EVT001743,ORD001743,2025-10-28 15:09:00,2025-10-28 15:29:00,2025-10-28 15:48:00,2025-10-28 16:00:00,2025-10-28 15:53:00,False
EVT001744,ORD001744,2025-12-21 12:33:00,2025-12-21 12:41:00,2025-12-21 13:00:00,,2025-12-21 13:17:00,
EVT001745,ORD001745,2025-10-18 20:34:00,2025-10-18 21:14:00,2025-10-18 21:21:00,2025-10-18 21:33:00,2025-10-18 21:14:00,False
EVT001746,ORD001746,2025-12-09 13:47:00,2025-12-09 14:00:00,2025-12-09 14:15:00,2025-12-09 15:06:00,2025-12-09 14:30:00,False
EVT001747,ORD001747,2025-12-28 12:18:00,2025-12-28 13:20:00,2025-12-28 13:29:00,2025-12-28 14:09:00,2025-12-28 13:01:00,False
EVT001748,ORD001748,2025-11-27 17:38:00,2025-11-27 18:18:00,2025-11-27 18:37:00,2025-11-27 18:50:00,2025-11-27 18:19:00,False
EVT001749,ORD001749,2025-12-12 21:18:00,2025-12-12 21:47:00,2025-12-12 21:55:00,2025-12-12 22:09:00,2025-12-12 22:00:00,False
EVT001750,ORD001750,2025-12-13 15:41:00,2025-12-13 16:22:00,2025-12-13 16:41:00,2025-12-13 17:07:00,2025-12-13 16:24:00,False
EVT001751,ORD001751,2025-10-19 18:22:00,2025-10-19 18:49:00,2025-10-19 19:18:00,2025-10-19 19:37:00,2025-10-19 19:03:00,False
EVT001752,ORD001752,2025-10-17 15:00:00,2025-10-17 15:26:00,2025-10-17 15:34:00,2025-10-17 15:44:00,2025-10-17 15:44:00,True
EVT001753,ORD001753,2025-11-21 10:51:00,2025-11-21 11:01:00,2025-11-21 11:20:00,2025-11-21 11:37:00,2025-11-21 11:31:00,False
EVT001754,ORD001754,2025-11-10 08:02:00,2025-11-10 08:36:00,2025-11-10 08:51:00,,2025-11-10 08:46:00,
EVT001755,ORD001755,2025-11-09 09:10:00,2025-11-09 09:59:00,2025-11-09 10:19:00,2025-11-09 10:38:00,2025-11-09 09:50:00,False
EVT001756,ORD001756,2025-11-26 02:44:00,2025-11-26 02:50:00,2025-11-26 03:07:00,2025-11-26 03:29:00,2025-11-26 03:26:00,False
EVT001757,ORD001757,2025-11-24 16:54:00,2025-11-24 17:35:00,2025-11-24 17:44:00,2025-11-24 18:19:00,2025-11-24 17:37:00,False
EVT001758,ORD001758,2025-11-14 08:47:00,2025-11-14 09:17:00,2025-11-14 09:36:00,2025-11-14 09:59:00,2025-11-14 09:29:00,False
EVT001759,ORD001759,2025-11-16 21:01:00,2025-11-16 21:14:00,2025-11-16 21:27:00,2025-11-16 21:51:00,2025-11-16 21:44:00,False
EVT001760,ORD001760,2025-11-02 23:48:00,2025-11-02 23:59:00,2025-11-03 00:19:00,,2025-11-03 00:31:00,
EVT001761,ORD001761,2025-11-18 15:11:00,2025-11-18 15:51:00,2025-11-18 16:05:00,2025-11-18 16:34:00,2025-11-18 15:55:00,False
EVT001762,ORD001762,2025-12-01 14:13:00,2025-12-01 15:12:00,2025-12-01 15:18:00,,2025-12-01 14:53:00,
EVT001763,ORD001763,2025-12-06 12:27:00,2025-12-06 13:34:00,2025-12-06 13:57:00,2025-12-06 14:07:00,2025-12-06 13:11:00,False
EVT001764,ORD001764,2025-11-08 17:16:00,2025-11-08 17:59:00,2025-11-08 18:12:00,,2025-11-08 17:58:00,
EVT001765,ORD001765,2025-11-13 17:38:00,2025-11-13 18:07:00,2025-11-13 18:42:00,2025-11-13 19:21:00,2025-11-13 18:19:00,False
EVT001766,ORD001766,2025-10-05 12:24:00,2025-10-05 12:35:00,2025-10-05 12:48:00,,2025-10-05 13:04:00,
EVT001767,ORD001767,2025-10-06 13:01:00,2025-10-06 13:21:00,2025-10-06 13:41:00,2025-10-06 14:01:00,2025-10-06 13:43:00,False
EVT001768,ORD001768,2025-11-28 18:00:00,2025-11-28 18:13:00,2025-11-28 18:29:00,2025-11-28 19:02:00,2025-11-28 18:42:00,False
EVT001769,ORD001769,2025-11-07 16:32:00,2025-11-07 16:52:00,2025-11-07 17:12:00,2025-11-07 17:30:00,2025-11-07 17:16:00,False
EVT001770,ORD001770,2025-10-27 18:51:00,2025-10-27 19:03:00,2025-10-27 19:20:00,2025-10-27 19:37:00,2025-10-27 19:32:00,False
EVT001771,ORD001771,2025-10-10 21:09:00,2025-10-10 21:51:00,2025-10-10 21:58:00,2025-10-10 22:37:00,2025-10-10 21:52:00,False
EVT001772,ORD001772,2025-10-16 19:14:00,2025-10-16 19:44:00,2025-10-16 20:03:00,2025-10-16 20:17:00,2025-10-16 19:55:00,False
EVT001773,ORD001773,2025-12-28 12:06:00,2025-12-28 12:17:00,2025-12-28 12:34:00,2025-12-28 13:07:00,2025-12-28 12:46:00,False
EVT001774,ORD001774,2025-12-28 19:08:00,2025-12-28 19:30:00,2025-12-28 20:11:00,2025-12-28 20:31:00,2025-12-28 19:49:00,False
EVT001775,ORD001775,2025-12-29 14:31:00,2025-12-29 14:59:00,2025-12-29 15:17:00,2025-12-29 15:52:00,2025-12-29 15:14:00,False
EVT001776,ORD001776,2025-10-27 19:48:00,2025-10-27 20:11:00,2025-10-27 20:38:00,2025-10-27 21:05:00,2025-10-27 20:28:00,False
EVT001777,ORD001777,2025-12-03 20:42:00,2025-12-03 20:47:00,2025-12-03 21:05:00,2025-12-03 21:37:00,2025-12-03 21:25:00,False
EVT001778,ORD001778,2025-12-27 11:13:00,2025-12-27 11:47:00,2025-12-27 11:55:00,2025-12-27 12:16:00,2025-12-27 11:55:00,False
EVT001779,ORD001779,2025-12-10 11:17:00,2025-12-10 11:39:00,2025-12-10 11:50:00,2025-12-10 12:20:00,2025-12-10 12:00:00,False
EVT001780,ORD001780,2025-10-28 13:26:00,2025-10-28 13:53:00,2025-10-28 14:07:00,2025-10-28 14:46:00,2025-10-28 14:09:00,False
EVT001781,ORD001781,2025-11-24 05:44:00,2025-11-24 05:58:00,2025-11-24 06:12:00,2025-11-24 06:47:00,2025-11-24 06:26:00,False
EVT001782,ORD001782,2025-12-23 18:26:00,2025-12-23 18:46:00,2025-12-23 19:21:00,2025-12-23 19:46:00,2025-12-23 19:09:00,False
EVT001783,ORD001783,2025-11-01 19:11:00,2025-11-01 19:44:00,2025-11-01 19:50:00,2025-11-01 20:45:00,2025-11-01 19:55:00,False
EVT001784,ORD001784,2025-11-02 12:01:00,2025-11-02 12:49:00,2025-11-02 13:05:00,2025-11-02 13:45:00,2025-11-02 12:45:00,False
EVT001785,ORD001785,2025-10-03 14:36:00,2025-10-03 15:07:00,2025-10-03 15:16:00,2025-10-03 15:55:00,2025-10-03 15:17:00,False
EVT001786,ORD001786,2025-10-19 17:02:00,2025-10-19 17:33:00,2025-10-19 17:42:00,2025-10-19 18:19:00,2025-10-19 17:45:00,False
EVT001787,ORD001787,2025-10-29 07:57:00,2025-10-29 08:32:00,2025-10-29 08:50:00,2025-10-29 09:27:00,2025-10-29 08:40:00,False
EVT001788,ORD001788,2025-12-11 18:55:00,2025-12-11 19:20:00,2025-12-11 19:36:00,2025-12-11 20:15:00,2025-12-11 19:36:00,False
EVT001789,ORD001789,2025-12-27 15:47:00,2025-12-27 16:15:00,2025-12-27 16:27:00,2025-12-27 16:44:00,2025-12-27 16:31:00,False
EVT001790,ORD001790,2025-12-28 17:10:00,2025-12-28 17:34:00,2025-12-28 18:15:00,2025-12-28 18:43:00,2025-12-28 17:53:00,False
EVT001791,ORD001791,2025-10-26 18:27:00,2025-10-26 18:46:00,2025-10-26 18:52:00,2025-10-26 19:06:00,2025-10-26 19:11:00,True
EVT001792,ORD001792,2025-11-09 18:39:00,2025-11-09 19:09:00,2025-11-09 19:19:00,2025-11-09 19:40:00,2025-11-09 19:22:00,False
EVT001793,ORD001793,2025-11-19 07:21:00,2025-11-19 08:06:00,2025-11-19 08:14:00,,2025-11-19 08:03:00,
EVT001794,ORD001794,2025-10-05 19:40:00,2025-10-05 20:07:00,2025-10-05 20:15:00,2025-10-05 20:26:00,2025-10-05 20:24:00,False
EVT001795,ORD001795,2025-11-22 17:19:00,2025-11-22 17:37:00,2025-11-22 17:42:00,2025-11-22 18:13:00,2025-11-22 18:01:00,False
EVT001796,ORD001796,2025-12-23 18:15:00,2025-12-23 18:50:00,2025-12-23 19:10:00,2025-12-23 19:46:00,2025-12-23 18:56:00,False
EVT001797,ORD001797,2025-12-08 11:06:00,2025-12-08 11:31:00,2025-12-08 11:46:00,2025-12-08 12:22:00,2025-12-08 11:46:00,False
EVT001798,ORD001798,2025-11-27 10:10:00,2025-11-27 10:32:00,2025-11-27 10:50:00,2025-11-27 11:28:00,2025-11-27 10:52:00,False
EVT001799,ORD001799,2025-10-14 20:35:00,2025-10-14 21:04:00,2025-10-14 21:23:00,2025-10-14 22:02:00,2025-10-14 21:17:00,False
EVT001800,ORD001800,2025-12-05 13:00:00,2025-12-05 13:51:00,2025-12-05 13:57:00,2025-12-05 14:30:00,2025-12-05 13:44:00,False
EVT001801,ORD001801,2025-12-03 16:16:00,2025-12-03 17:17:00,2025-12-03 17:22:00,2025-12-03 17:45:00,2025-12-03 16:57:00,False
EVT001802,ORD001802,2025-12-11 16:44:00,2025-12-11 17:19:00,2025-12-11 17:28:00,2025-12-11 17:56:00,2025-12-11 17:27:00,False
EVT001803,ORD001803,2025-10-26 16:21:00,2025-10-26 16:43:00,2025-10-26 16:53:00,2025-10-26 17:07:00,2025-10-26 17:05:00,False
EVT001804,ORD001804,2025-10-24 06:23:00,2025-10-24 06:48:00,2025-10-24 07:03:00,2025-10-24 07:37:00,2025-10-24 07:03:00,False
EVT001805,ORD001805,2025-10-31 11:35:00,2025-10-31 12:04:00,2025-10-31 12:22:00,2025-10-31 13:00:00,2025-10-31 12:18:00,False
EVT001806,ORD001806,2025-12-01 06:33:00,2025-12-01 06:39:00,2025-12-01 06:54:00,2025-12-01 07:06:00,2025-12-01 07:14:00,True
EVT001807,ORD001807,2025-10-08 14:24:00,2025-10-08 15:08:00,2025-10-08 15:42:00,,2025-10-08 15:04:00,
EVT001808,ORD001808,2025-11-24 21:20:00,2025-11-24 21:43:00,2025-11-24 21:56:00,2025-11-24 22:10:00,2025-11-24 22:02:00,False
EVT001809,ORD001809,2025-10-18 12:25:00,2025-10-18 12:37:00,2025-10-18 13:14:00,,2025-10-18 13:05:00,
EVT001810,ORD001810,2025-11-30 19:56:00,2025-11-30 20:24:00,2025-11-30 20:31:00,2025-11-30 21:09:00,2025-11-30 20:40:00,False
EVT001811,ORD001811,2025-12-06 11:37:00,2025-12-06 12:06:00,2025-12-06 12:22:00,2025-12-06 12:58:00,2025-12-06 12:20:00,False
EVT001812,ORD001812,2025-11-08 20:08:00,2025-11-08 20:35:00,2025-11-08 20:48:00,2025-11-08 21:15:00,2025-11-08 20:51:00,False
EVT001813,ORD001813,2025-10-14 13:07:00,2025-10-14 13:25:00,2025-10-14 13:39:00,2025-10-14 14:06:00,2025-10-14 13:49:00,False
EVT001814,ORD001814,2025-11-22 12:12:00,2025-11-22 13:03:00,2025-11-22 13:21:00,2025-11-22 13:32:00,2025-11-22 12:53:00,False
EVT001815,ORD001815,2025-11-22 18:46:00,2025-11-22 19:38:00,2025-11-22 19:51:00,2025-11-22 20:02:00,2025-11-22 19:29:00,False
EVT001816,ORD001816,2025-11-02 15:20:00,2025-11-02 15:38:00,2025-11-02 15:49:00,2025-11-02 16:14:00,2025-11-02 16:02:00,False
EVT001817,ORD001817,2025-12-26 12:50:00,2025-12-26 13:13:00,2025-12-26 13:18:00,2025-12-26 13:46:00,2025-12-26 13:31:00,False
EVT001818,ORD001818,2025-10-10 06:53:00,2025-10-10 07:38:00,2025-10-10 07:48:00,2025-10-10 08:26:00,2025-10-10 07:34:00,False
EVT001819,ORD001819,2025-10-18 09:04:00,2025-10-18 09:44:00,2025-10-18 09:50:00,2025-10-18 10:21:00,2025-10-18 09:45:00,False
EVT001820,ORD001820,2025-12-22 19:40:00,2025-12-22 20:17:00,2025-12-22 20:26:00,2025-12-22 20:49:00,2025-12-22 20:20:00,False
EVT001821,ORD001821,2025-11-10 21:46:00,2025-11-10 21:59:00,2025-11-10 22:10:00,2025-11-10 22:34:00,2025-11-10 22:29:00,False
EVT001822,ORD001822,2025-12-15 09:17:00,2025-12-15 09:51:00,2025-12-15 10:09:00,,2025-12-15 09:58:00,
EVT001823,ORD001823,2025-11-24 16:11:00,2025-11-24 16:39:00,2025-11-24 16:47:00,2025-11-24 17:25:00,2025-11-24 16:52:00,False
EVT001824,ORD001824,2025-11-24 03:54:00,2025-11-24 04:29:00,2025-11-24 04:39:00,2025-11-24 04:58:00,2025-11-24 04:37:00,False
EVT001825,ORD001825,2025-10-29 11:40:00,2025-10-29 12:41:00,2025-10-29 13:18:00,2025-10-29 13:29:00,2025-10-29 12:21:00,False
EVT001826,ORD001826,2025-12-12 14:24:00,2025-12-12 14:47:00,2025-12-12 14:55:00,2025-12-12 15:10:00,2025-12-12 15:04:00,False
EVT001827,ORD001827,2025-11-20 19:33:00,2025-11-20 19:48:00,2025-11-20 20:01:00,2025-11-20 20:31:00,2025-11-20 20:15:00,False
EVT001828,ORD001828,2025-10-19 04:11:00,2025-10-19 04:29:00,2025-10-19 04:49:00,2025-10-19 05:17:00,2025-10-19 04:51:00,False
EVT001829,ORD001829,2025-10-14 20:00:00,2025-10-14 20:33:00,2025-10-14 20:45:00,2025-10-14 21:03:00,2025-10-14 20:42:00,False
EVT001830,ORD001830,2025-11-03 10:57:00,2025-11-03 11:19:00,2025-11-03 11:35:00,2025-11-03 11:47:00,2025-11-03 11:40:00,False
EVT001831,ORD001831,2025-10-16 19:42:00,2025-10-16 19:59:00,2025-10-16 20:12:00,2025-10-16 20:50:00,2025-10-16 20:25:00,False
EVT001832,ORD001832,2025-12-26 17:40:00,2025-12-26 18:05:00,2025-12-26 18:13:00,,2025-12-26 18:22:00,
EVT001833,ORD001833,2025-11-08 12:46:00,2025-11-08 12:54:00,2025-11-08 12:59:00,2025-11-08 13:36:00,2025-11-08 13:28:00,False
EVT001834,ORD001834,2025-10-07 18:58:00,2025-10-07 19:17:00,2025-10-07 19:32:00,2025-10-07 19:57:00,2025-10-07 19:41:00,False
EVT001835,ORD001835,2025-11-15 11:47:00,2025-11-15 12:32:00,2025-11-15 12:51:00,2025-11-15 13:07:00,2025-11-15 12:27:00,False
EVT001836,ORD001836,2025-11-29 10:18:00,2025-11-29 10:48:00,2025-11-29 11:01:00,2025-11-29 11:41:00,2025-11-29 10:59:00,False
EVT001837,ORD001837,2025-12-23 06:49:00,2025-12-23 07:18:00,2025-12-23 07:33:00,2025-12-23 08:11:00,2025-12-23 07:33:00,False
EVT001838,ORD001838,2025-12-18 13:35:00,2025-12-18 14:21:00,2025-12-18 14:28:00,2025-12-18 14:45:00,2025-12-18 14:19:00,False
